host,ip,port,protocol,title,domain,country,city,link,as_organization
8.222.237.131:2095,8.222.237.131,2095,http,,,SG,Singapore,http://8.222.237.131:2095,"Alibaba US Technology Co., Ltd."
8.217.50.252:2087,8.217.50.252,2087,http,,,CN,Hong Kong,http://8.217.50.252:2087,"Alibaba US Technology Co., Ltd."
47.238.131.39:2087,47.238.131.39,2087,http,,,CN,Hong Kong,http://47.238.131.39:2087,"Alibaba US Technology Co., Ltd."
47.242.125.241:2086,47.242.125.241,2086,http,,,CN,Hong Kong,http://47.242.125.241:2086,"Alibaba US Technology Co., Ltd."
8.219.126.240:2087,8.219.126.240,2087,http,,,SG,Singapore,http://8.219.126.240:2087,"Alibaba US Technology Co., Ltd."
8.210.66.190:2087,8.210.66.190,2087,http,,,CN,Hong Kong,http://8.210.66.190:2087,"Alibaba US Technology Co., Ltd."
8.219.170.232:2095,8.219.170.232,2095,http,,,SG,Singapore,http://8.219.170.232:2095,"Alibaba US Technology Co., Ltd."
8.210.146.108:2087,8.210.146.108,2087,http,,,CN,Hong Kong,http://8.210.146.108:2087,"Alibaba US Technology Co., Ltd."
8.219.147.58:2096,8.219.147.58,2096,http,,,SG,Singapore,http://8.219.147.58:2096,"Alibaba US Technology Co., Ltd."
https://8.218.250.211:18080,8.218.250.211,18080,https,,,CN,Hong Kong,https://8.218.250.211:18080,"Alibaba US Technology Co., Ltd."
8.219.191.110:2086,8.219.191.110,2086,http,,,SG,Singapore,http://8.219.191.110:2086,"Alibaba US Technology Co., Ltd."
https://8.219.86.200:2096,8.219.86.200,2096,https,,,SG,Singapore,https://8.219.86.200:2096,"Alibaba US Technology Co., Ltd."
8.219.142.191:2087,8.219.142.191,2087,http,,,SG,Singapore,http://8.219.142.191:2087,"Alibaba US Technology Co., Ltd."
8.219.87.30:2096,8.219.87.30,2096,http,,,SG,Singapore,http://8.219.87.30:2096,"Alibaba US Technology Co., Ltd."
8.222.215.228:2096,8.222.215.228,2096,http,,,SG,Singapore,http://8.222.215.228:2096,"Alibaba US Technology Co., Ltd."
8.210.42.171:2095,8.210.42.171,2095,http,,,CN,Hong Kong,http://8.210.42.171:2095,"Alibaba US Technology Co., Ltd."
8.219.103.65:2095,8.219.103.65,2095,http,,,SG,Singapore,http://8.219.103.65:2095,"Alibaba US Technology Co., Ltd."
47.238.43.79:2087,47.238.43.79,2087,http,,,CN,Hong Kong,http://47.238.43.79:2087,"Alibaba US Technology Co., Ltd."
8.219.120.87:2095,8.219.120.87,2095,http,,,SG,Singapore,http://8.219.120.87:2095,"Alibaba US Technology Co., Ltd."
8.222.144.50:2087,8.222.144.50,2087,http,,,SG,Singapore,http://8.222.144.50:2087,"Alibaba US Technology Co., Ltd."
8.222.214.231:2096,8.222.214.231,2096,http,,,SG,Singapore,http://8.222.214.231:2096,"Alibaba US Technology Co., Ltd."
8.219.193.202:2096,8.219.193.202,2096,http,,,SG,Singapore,http://8.219.193.202:2096,"Alibaba US Technology Co., Ltd."
8.219.111.175:2095,8.219.111.175,2095,http,,,SG,Singapore,http://8.219.111.175:2095,"Alibaba US Technology Co., Ltd."
8.218.201.73:8443,8.218.201.73,8443,http,,,CN,Hong Kong,http://8.218.201.73:8443,"Alibaba US Technology Co., Ltd."
47.243.186.171:2095,47.243.186.171,2095,http,,,US,San Mateo,http://47.243.186.171:2095,"Alibaba US Technology Co., Ltd."
47.242.54.157:8443,47.242.54.157,8443,http,,,CN,Hong Kong,http://47.242.54.157:8443,"Alibaba US Technology Co., Ltd."
8.217.72.0:2086,8.217.72.0,2086,http,,,CN,Hong Kong,http://8.217.72.0:2086,"Alibaba US Technology Co., Ltd."
8.218.155.238:8443,8.218.155.238,8443,http,,,CN,Hong Kong,http://8.218.155.238:8443,"Alibaba US Technology Co., Ltd."
47.243.51.171:2095,47.243.51.171,2095,http,,,GB,Manchester,http://47.243.51.171:2095,"Alibaba US Technology Co., Ltd."
47.236.237.90:2096,47.236.237.90,2096,http,,,SG,Singapore,http://47.236.237.90:2096,"Alibaba US Technology Co., Ltd."
47.243.203.119:2087,47.243.203.119,2087,http,,,GB,Manchester,http://47.243.203.119:2087,"Alibaba US Technology Co., Ltd."
47.236.158.158:8443,47.236.158.158,8443,http,,,SG,Singapore,http://47.236.158.158:8443,"Alibaba US Technology Co., Ltd."
https://47.243.169.90:2096,47.243.169.90,2096,https,,,US,San Mateo,https://47.243.169.90:2096,"Alibaba US Technology Co., Ltd."
8.219.93.5:8443,8.219.93.5,8443,http,,,SG,Singapore,http://8.219.93.5:8443,"Alibaba US Technology Co., Ltd."
https://8.210.128.135:8443,8.210.128.135,8443,https,,,CN,Hong Kong,https://8.210.128.135:8443,"Alibaba US Technology Co., Ltd."
https://47.76.77.103:8443,47.76.77.103,8443,https,,,CN,Hong Kong,https://47.76.77.103:8443,"Alibaba US Technology Co., Ltd."
47.236.87.246:8443,47.236.87.246,8443,http,,,SG,Singapore,http://47.236.87.246:8443,"Alibaba US Technology Co., Ltd."
47.243.67.28:8443,47.243.67.28,8443,http,,,GB,Manchester,http://47.243.67.28:8443,"Alibaba US Technology Co., Ltd."
https://47.236.169.202:8443,47.236.169.202,8443,https,,,SG,Singapore,https://47.236.169.202:8443,"Alibaba US Technology Co., Ltd."
8.210.119.11:2096,8.210.119.11,2096,http,,,CN,Hong Kong,http://8.210.119.11:2096,"Alibaba US Technology Co., Ltd."
8.222.162.45:2087,8.222.162.45,2087,http,,,SG,Singapore,http://8.222.162.45:2087,"Alibaba US Technology Co., Ltd."
8.219.198.139:8443,8.219.198.139,8443,http,,,SG,Singapore,http://8.219.198.139:8443,"Alibaba US Technology Co., Ltd."
8.217.193.25:8443,8.217.193.25,8443,http,,,CN,Hong Kong,http://8.217.193.25:8443,"Alibaba US Technology Co., Ltd."
https://8.218.52.115:2096,8.218.52.115,2096,https,,,CN,Hong Kong,https://8.218.52.115:2096,"Alibaba US Technology Co., Ltd."
47.243.203.119:8443,47.243.203.119,8443,http,,,GB,Manchester,http://47.243.203.119:8443,"Alibaba US Technology Co., Ltd."
47.243.139.85:2096,47.243.139.85,2096,http,,,GB,Manchester,http://47.243.139.85:2096,"Alibaba US Technology Co., Ltd."
47.242.63.91:2086,47.242.63.91,2086,http,,,CN,Hong Kong,http://47.242.63.91:2086,"Alibaba US Technology Co., Ltd."
https://8.210.107.246:8443,8.210.107.246,8443,https,,,CN,Hong Kong,https://8.210.107.246:8443,"Alibaba US Technology Co., Ltd."
8.210.156.6:2086,8.210.156.6,2086,http,,,CN,Hong Kong,http://8.210.156.6:2086,"Alibaba US Technology Co., Ltd."
8.218.48.92:8443,8.218.48.92,8443,http,,,CN,Hong Kong,http://8.218.48.92:8443,"Alibaba US Technology Co., Ltd."
8.219.198.139:2087,8.219.198.139,2087,http,,,SG,Singapore,http://8.219.198.139:2087,"Alibaba US Technology Co., Ltd."
47.242.63.91:2086,47.242.63.91,2086,http,,,CN,Hong Kong,http://47.242.63.91:2086,"Alibaba US Technology Co., Ltd."
47.243.183.127:2087,47.243.183.127,2087,http,,,US,San Mateo,http://47.243.183.127:2087,"Alibaba US Technology Co., Ltd."
8.218.146.204:8443,8.218.146.204,8443,http,,,CN,Hong Kong,http://8.218.146.204:8443,"Alibaba US Technology Co., Ltd."
47.236.237.90:2095,47.236.237.90,2095,http,,,SG,Singapore,http://47.236.237.90:2095,"Alibaba US Technology Co., Ltd."
8.218.11.90:2096,8.218.11.90,2096,http,,,CN,Hong Kong,http://8.218.11.90:2096,"Alibaba US Technology Co., Ltd."
8.210.156.6:2086,8.210.156.6,2086,http,,,CN,Hong Kong,http://8.210.156.6:2086,"Alibaba US Technology Co., Ltd."
8.219.50.180:8443,8.219.50.180,8443,http,,,SG,Singapore,http://8.219.50.180:8443,"Alibaba US Technology Co., Ltd."
47.236.237.90:2095,47.236.237.90,2095,http,,,SG,Singapore,http://47.236.237.90:2095,"Alibaba US Technology Co., Ltd."
47.242.79.71:8443,47.242.79.71,8443,http,,,CN,Hong Kong,http://47.242.79.71:8443,"Alibaba US Technology Co., Ltd."
8.210.146.108:8443,8.210.146.108,8443,http,,,CN,Hong Kong,http://8.210.146.108:8443,"Alibaba US Technology Co., Ltd."
8.219.6.150:8443,8.219.6.150,8443,http,,,SG,Singapore,http://8.219.6.150:8443,"Alibaba US Technology Co., Ltd."
8.217.193.25:2087,8.217.193.25,2087,http,,,CN,Hong Kong,http://8.217.193.25:2087,"Alibaba US Technology Co., Ltd."
47.236.181.185:8443,47.236.181.185,8443,http,,,SG,Singapore,http://47.236.181.185:8443,"Alibaba US Technology Co., Ltd."
8.210.174.156:2086,8.210.174.156,2086,http,,,CN,Hong Kong,http://8.210.174.156:2086,"Alibaba US Technology Co., Ltd."
8.222.215.228:8443,8.222.215.228,8443,http,,,SG,Singapore,http://8.222.215.228:8443,"Alibaba US Technology Co., Ltd."
47.236.97.90:2086,47.236.97.90,2086,http,,,SG,Singapore,http://47.236.97.90:2086,"Alibaba US Technology Co., Ltd."
8.219.174.142:8443,8.219.174.142,8443,http,,,SG,Singapore,http://8.219.174.142:8443,"Alibaba US Technology Co., Ltd."
8.217.72.0:2087,8.217.72.0,2087,http,,,CN,Hong Kong,http://8.217.72.0:2087,"Alibaba US Technology Co., Ltd."
8.219.235.164:2086,8.219.235.164,2086,http,,,SG,Singapore,http://8.219.235.164:2086,"Alibaba US Technology Co., Ltd."
8.217.66.3:8443,8.217.66.3,8443,http,,,CN,Hong Kong,http://8.217.66.3:8443,"Alibaba US Technology Co., Ltd."
8.218.243.95:8443,8.218.243.95,8443,http,,,CN,Hong Kong,http://8.218.243.95:8443,"Alibaba US Technology Co., Ltd."
https://8.222.134.170:8443,8.222.134.170,8443,https,,,SG,Singapore,https://8.222.134.170:8443,"Alibaba US Technology Co., Ltd."
8.219.189.143:8443,8.219.189.143,8443,http,,,SG,Singapore,http://8.219.189.143:8443,"Alibaba US Technology Co., Ltd."
https://8.209.212.180:8443,8.209.212.180,8443,https,,,JP,Tokyo,https://8.209.212.180:8443,"Alibaba US Technology Co., Ltd."
8.218.207.169:8443,8.218.207.169,8443,http,,,CN,Hong Kong,http://8.218.207.169:8443,"Alibaba US Technology Co., Ltd."
8.222.165.117:8443,8.222.165.117,8443,http,,,SG,Singapore,http://8.222.165.117:8443,"Alibaba US Technology Co., Ltd."
8.210.203.7:8443,8.210.203.7,8443,http,,,CN,Hong Kong,http://8.210.203.7:8443,"Alibaba US Technology Co., Ltd."
8.210.245.224:2087,8.210.245.224,2087,http,,,CN,Hong Kong,http://8.210.245.224:2087,"Alibaba US Technology Co., Ltd."
47.243.139.243:8443,47.243.139.243,8443,http,,,GB,Manchester,http://47.243.139.243:8443,"Alibaba US Technology Co., Ltd."
8.219.240.160:2095,8.219.240.160,2095,http,,,SG,Singapore,http://8.219.240.160:2095,"Alibaba US Technology Co., Ltd."
https://8.219.110.248:8443,8.219.110.248,8443,https,,,SG,Singapore,https://8.219.110.248:8443,"Alibaba US Technology Co., Ltd."
8.217.147.230:8443,8.217.147.230,8443,http,,,CN,Hong Kong,http://8.217.147.230:8443,"Alibaba US Technology Co., Ltd."
https://47.243.91.58:8443,47.243.91.58,8443,https,,,US,San Mateo,https://47.243.91.58:8443,"Alibaba US Technology Co., Ltd."
8.219.177.205:8443,8.219.177.205,8443,http,,,SG,Singapore,http://8.219.177.205:8443,"Alibaba US Technology Co., Ltd."
47.243.42.219:8443,47.243.42.219,8443,http,,,US,San Mateo,http://47.243.42.219:8443,"Alibaba US Technology Co., Ltd."
8.219.198.34:2096,8.219.198.34,2096,http,,,SG,Singapore,http://8.219.198.34:2096,"Alibaba US Technology Co., Ltd."
47.245.96.80:8443,47.245.96.80,8443,http,,,SG,Singapore,http://47.245.96.80:8443,"Alibaba US Technology Co., Ltd."
47.76.227.40:2096,47.76.227.40,2096,http,,,CN,Hong Kong,http://47.76.227.40:2096,"Alibaba US Technology Co., Ltd."
8.219.191.110:8443,8.219.191.110,8443,http,,,SG,Singapore,http://8.219.191.110:8443,"Alibaba US Technology Co., Ltd."
8.210.119.11:8443,8.210.119.11,8443,http,,,CN,Hong Kong,http://8.210.119.11:8443,"Alibaba US Technology Co., Ltd."
47.242.157.96:8443,47.242.157.96,8443,http,,,CN,Hong Kong,http://47.242.157.96:8443,"Alibaba US Technology Co., Ltd."
8.218.11.90:8443,8.218.11.90,8443,http,,,CN,Hong Kong,http://8.218.11.90:8443,"Alibaba US Technology Co., Ltd."
47.243.139.85:8443,47.243.139.85,8443,http,,,GB,Manchester,http://47.243.139.85:8443,"Alibaba US Technology Co., Ltd."
47.236.165.25:2096,47.236.165.25,2096,http,,,SG,Singapore,http://47.236.165.25:2096,"Alibaba US Technology Co., Ltd."
8.210.89.245:8443,8.210.89.245,8443,http,,,CN,Hong Kong,http://8.210.89.245:8443,"Alibaba US Technology Co., Ltd."
8.219.200.145:2086,8.219.200.145,2086,http,,,SG,Singapore,http://8.219.200.145:2086,"Alibaba US Technology Co., Ltd."
47.245.102.52:2096,47.245.102.52,2096,http,,,SG,Singapore,http://47.245.102.52:2096,"Alibaba US Technology Co., Ltd."
8.218.228.152:2096,8.218.228.152,2096,http,,,CN,Hong Kong,http://8.218.228.152:2096,"Alibaba US Technology Co., Ltd."
8.222.144.50:2095,8.222.144.50,2095,http,,,SG,Singapore,http://8.222.144.50:2095,"Alibaba US Technology Co., Ltd."
8.219.240.160:2095,8.219.240.160,2095,http,,,SG,Singapore,http://8.219.240.160:2095,"Alibaba US Technology Co., Ltd."
47.236.197.190:8443,47.236.197.190,8443,http,,,SG,Singapore,http://47.236.197.190:8443,"Alibaba US Technology Co., Ltd."
8.219.78.1:2095,8.219.78.1,2095,http,,,SG,Singapore,http://8.219.78.1:2095,"Alibaba US Technology Co., Ltd."
8.219.139.13:8443,8.219.139.13,8443,http,,,SG,Singapore,http://8.219.139.13:8443,"Alibaba US Technology Co., Ltd."
8.217.221.165:8443,8.217.221.165,8443,http,,,CN,Hong Kong,http://8.217.221.165:8443,"Alibaba US Technology Co., Ltd."
8.211.195.135:8443,8.211.195.135,8443,http,,,GB,London,http://8.211.195.135:8443,"Alibaba US Technology Co., Ltd."
8.222.145.43:2095,8.222.145.43,2095,http,,,SG,Singapore,http://8.222.145.43:2095,"Alibaba US Technology Co., Ltd."
8.210.63.130:2095,8.210.63.130,2095,http,,,CN,Hong Kong,http://8.210.63.130:2095,"Alibaba US Technology Co., Ltd."
8.222.150.197:8443,8.222.150.197,8443,http,,,SG,Singapore,http://8.222.150.197:8443,"Alibaba US Technology Co., Ltd."
https://8.218.18.235:2096,8.218.18.235,2096,https,,,CN,Hong Kong,https://8.218.18.235:2096,"Alibaba US Technology Co., Ltd."
8.219.202.130:2086,8.219.202.130,2086,http,,,SG,Singapore,http://8.219.202.130:2086,"Alibaba US Technology Co., Ltd."
https://8.218.52.115:8443,8.218.52.115,8443,https,,,CN,Hong Kong,https://8.218.52.115:8443,"Alibaba US Technology Co., Ltd."
8.222.191.138:8443,8.222.191.138,8443,http,,,SG,Singapore,http://8.222.191.138:8443,"Alibaba US Technology Co., Ltd."
8.217.123.243:2086,8.217.123.243,2086,http,,,CN,Hong Kong,http://8.217.123.243:2086,"Alibaba US Technology Co., Ltd."
47.76.26.26:8443,47.76.26.26,8443,http,,,CN,Hong Kong,http://47.76.26.26:8443,"Alibaba US Technology Co., Ltd."
47.237.82.15:2087,47.237.82.15,2087,http,,,US,San Mateo,http://47.237.82.15:2087,"Alibaba US Technology Co., Ltd."
8.222.179.231:8443,8.222.179.231,8443,http,,,SG,Singapore,http://8.222.179.231:8443,"Alibaba US Technology Co., Ltd."
8.217.171.39:8443,8.217.171.39,8443,http,,,CN,Hong Kong,http://8.217.171.39:8443,"Alibaba US Technology Co., Ltd."
47.245.126.151:8443,47.245.126.151,8443,http,,,SG,Singapore,http://47.245.126.151:8443,"Alibaba US Technology Co., Ltd."
8.219.78.1:2095,8.219.78.1,2095,http,,,SG,Singapore,http://8.219.78.1:2095,"Alibaba US Technology Co., Ltd."
47.236.180.51:8443,47.236.180.51,8443,http,,,SG,Singapore,http://47.236.180.51:8443,"Alibaba US Technology Co., Ltd."
8.219.0.48:8443,8.219.0.48,8443,http,,,SG,Singapore,http://8.219.0.48:8443,"Alibaba US Technology Co., Ltd."
8.218.18.132:8443,8.218.18.132,8443,http,,,CN,Hong Kong,http://8.218.18.132:8443,"Alibaba US Technology Co., Ltd."
8.208.11.119:8443,8.208.11.119,8443,http,,,GB,London,http://8.208.11.119:8443,"Alibaba US Technology Co., Ltd."
8.219.240.160:2087,8.219.240.160,2087,http,,,SG,Singapore,http://8.219.240.160:2087,"Alibaba US Technology Co., Ltd."
8.219.202.130:2086,8.219.202.130,2086,http,,,SG,Singapore,http://8.219.202.130:2086,"Alibaba US Technology Co., Ltd."
8.217.91.121:8443,8.217.91.121,8443,http,,,CN,Hong Kong,http://8.217.91.121:8443,"Alibaba US Technology Co., Ltd."
8.219.239.79:2095,8.219.239.79,2095,http,,,SG,Singapore,http://8.219.239.79:2095,"Alibaba US Technology Co., Ltd."
47.253.130.14:8443,47.253.130.14,8443,http,,,US,Virginia Beach,http://47.253.130.14:8443,"Alibaba US Technology Co., Ltd."
47.238.0.114:8443,47.238.0.114,8443,http,,,CN,Hong Kong,http://47.238.0.114:8443,"Alibaba US Technology Co., Ltd."
https://47.243.120.239:8443,47.243.120.239,8443,https,,,US,San Mateo,https://47.243.120.239:8443,"Alibaba US Technology Co., Ltd."
https://8.219.248.47:8443,8.219.248.47,8443,https,,,SG,Singapore,https://8.219.248.47:8443,"Alibaba US Technology Co., Ltd."
8.222.193.65:8443,8.222.193.65,8443,http,,,SG,Singapore,http://8.222.193.65:8443,"Alibaba US Technology Co., Ltd."
47.236.87.246:2086,47.236.87.246,2086,http,,,SG,Singapore,http://47.236.87.246:2086,"Alibaba US Technology Co., Ltd."
https://47.76.37.57:8443,47.76.37.57,8443,https,,,CN,Hong Kong,https://47.76.37.57:8443,"Alibaba US Technology Co., Ltd."
8.210.175.109:8443,8.210.175.109,8443,http,,,CN,Hong Kong,http://8.210.175.109:8443,"Alibaba US Technology Co., Ltd."
8.219.201.8:2096,8.219.201.8,2096,http,,,SG,Singapore,http://8.219.201.8:2096,"Alibaba US Technology Co., Ltd."
47.237.121.38:2087,47.237.121.38,2087,http,,,CN,Hong Kong,http://47.237.121.38:2087,"Alibaba US Technology Co., Ltd."
8.218.222.36:8443,8.218.222.36,8443,http,,,CN,Hong Kong,http://8.218.222.36:8443,"Alibaba US Technology Co., Ltd."
8.219.114.201:8443,8.219.114.201,8443,http,,,SG,Singapore,http://8.219.114.201:8443,"Alibaba US Technology Co., Ltd."
47.236.87.246:2086,47.236.87.246,2086,http,,,SG,Singapore,http://47.236.87.246:2086,"Alibaba US Technology Co., Ltd."
8.219.142.191:8443,8.219.142.191,8443,http,,,SG,Singapore,http://8.219.142.191:8443,"Alibaba US Technology Co., Ltd."
https://47.76.62.62:8443,47.76.62.62,8443,https,403 Forbidden,,CN,Hong Kong,https://47.76.62.62:8443,"Alibaba US Technology Co., Ltd."
47.237.121.38:8443,47.237.121.38,8443,http,,,CN,Hong Kong,http://47.237.121.38:8443,"Alibaba US Technology Co., Ltd."
47.245.118.70:8443,47.245.118.70,8443,http,,,SG,Singapore,http://47.245.118.70:8443,"Alibaba US Technology Co., Ltd."
8.219.237.250:8443,8.219.237.250,8443,http,,,SG,Singapore,http://8.219.237.250:8443,"Alibaba US Technology Co., Ltd."
47.243.173.187:8443,47.243.173.187,8443,http,,,GB,Manchester,http://47.243.173.187:8443,"Alibaba US Technology Co., Ltd."
47.243.86.79:2095,47.243.86.79,2095,http,,,US,San Mateo,http://47.243.86.79:2095,"Alibaba US Technology Co., Ltd."
https://8.218.18.235:8443,8.218.18.235,8443,https,,,CN,Hong Kong,https://8.218.18.235:8443,"Alibaba US Technology Co., Ltd."
8.211.2.2:8443,8.211.2.2,8443,http,,,DE,Frankfurt am Main,http://8.211.2.2:8443,"Alibaba US Technology Co., Ltd."
8.218.53.110:8443,8.218.53.110,8443,http,,,CN,Hong Kong,http://8.218.53.110:8443,"Alibaba US Technology Co., Ltd."
https://8.219.123.11:8443,8.219.123.11,8443,https,,,SG,Singapore,https://8.219.123.11:8443,"Alibaba US Technology Co., Ltd."
https://47.76.62.62:8443,47.76.62.62,8443,https,,,CN,Hong Kong,https://47.76.62.62:8443,"Alibaba US Technology Co., Ltd."
8.217.159.210:8443,8.217.159.210,8443,http,,,CN,Hong Kong,http://8.217.159.210:8443,"Alibaba US Technology Co., Ltd."
8.218.11.90:2086,8.218.11.90,2086,http,,,CN,Hong Kong,http://8.218.11.90:2086,"Alibaba US Technology Co., Ltd."
47.238.5.0:2086,47.238.5.0,2086,http,,,CN,Hong Kong,http://47.238.5.0:2086,"Alibaba US Technology Co., Ltd."
8.210.244.38:2087,8.210.244.38,2087,http,,,CN,Hong Kong,http://8.210.244.38:2087,"Alibaba US Technology Co., Ltd."
47.242.125.241:8443,47.242.125.241,8443,http,,,CN,Hong Kong,http://47.242.125.241:8443,"Alibaba US Technology Co., Ltd."
47.243.169.63:2095,47.243.169.63,2095,http,,,US,San Mateo,http://47.243.169.63:2095,"Alibaba US Technology Co., Ltd."
https://8.217.250.5:8443,8.217.250.5,8443,https,,,CN,Hong Kong,https://8.217.250.5:8443,"Alibaba US Technology Co., Ltd."
8.210.156.6:2095,8.210.156.6,2095,http,,,CN,Hong Kong,http://8.210.156.6:2095,"Alibaba US Technology Co., Ltd."
47.242.59.216:2096,47.242.59.216,2096,http,,,CN,Hong Kong,http://47.242.59.216:2096,"Alibaba US Technology Co., Ltd."
8.222.187.4:2087,8.222.187.4,2087,http,,,SG,Singapore,http://8.222.187.4:2087,"Alibaba US Technology Co., Ltd."
8.218.2.181:8443,8.218.2.181,8443,http,,,CN,Hong Kong,http://8.218.2.181:8443,"Alibaba US Technology Co., Ltd."
8.217.250.222:2086,8.217.250.222,2086,http,,,CN,Hong Kong,http://8.217.250.222:2086,"Alibaba US Technology Co., Ltd."
47.243.74.220:8443,47.243.74.220,8443,http,,,US,San Mateo,http://47.243.74.220:8443,"Alibaba US Technology Co., Ltd."
47.238.6.102:8443,47.238.6.102,8443,http,,,CN,Hong Kong,http://47.238.6.102:8443,"Alibaba US Technology Co., Ltd."
8.219.117.198:8443,8.219.117.198,8443,http,,,SG,Singapore,http://8.219.117.198:8443,"Alibaba US Technology Co., Ltd."
8.219.132.64:2087,8.219.132.64,2087,http,,,SG,Singapore,http://8.219.132.64:2087,"Alibaba US Technology Co., Ltd."
https://8.218.136.25:8443,8.218.136.25,8443,https,,,CN,Hong Kong,https://8.218.136.25:8443,"Alibaba US Technology Co., Ltd."
47.237.83.20:2087,47.237.83.20,2087,http,,,US,San Mateo,http://47.237.83.20:2087,"Alibaba US Technology Co., Ltd."
8.219.198.34:8443,8.219.198.34,8443,http,,,SG,Singapore,http://8.219.198.34:8443,"Alibaba US Technology Co., Ltd."
47.242.176.237:8443,47.242.176.237,8443,http,,,CN,Hong Kong,http://47.242.176.237:8443,"Alibaba US Technology Co., Ltd."
47.236.75.152:8443,47.236.75.152,8443,http,,,SG,Singapore,http://47.236.75.152:8443,"Alibaba US Technology Co., Ltd."
